"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2018",0.51,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2019",0.55,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2000",5.22,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2001",5.13,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2002",5.15,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2003",5.24,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2004",5.6,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2005",5.69,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2006",5.96,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2007",5.83,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.13,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.82,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2010",6.27,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2011",5.95,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.08,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2013",6.08,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2014",5.99,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2015",5.54,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2016",5.58,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2017",5.69,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2018",6.02,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2019",5.85,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2020",5.89,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2000",3.66,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2001",3.59,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2002",3.78,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2003",3.87,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2004",4.04,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2005",4.21,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2006",4.64,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2007",4.89,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2008",5.39,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2009",5.41,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2010",5.53,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2011",6.39,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2012",6,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2013",6.07,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2014",5.51,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2015",5.63,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2016",6.5,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2017",6.66,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2018",6.69,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2019",6.27,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2020",6.42,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2000",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2001",1.7,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2002",1.68,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2003",1.63,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2004",1.7,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2005",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2006",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2007",1.75,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2008",1.83,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2009",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2010",1.91,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2011",1.99,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2012",2.14,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2013",2.28,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2014",2.38,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2015",2.24,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2016",2.05,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2017",2.09,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2018",1.96,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2019",1.95,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2020",1.82,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2000",13.29,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2001",12.68,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2002",12.57,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2003",14.87,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2004",13.71,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2005",13.21,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2006",19.5,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2007",18.25,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2008",19.06,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2009",19.36,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2010",17.64,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2011",17.8,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2012",17.47,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2013",16.97,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2014",16.33,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2015",14.4,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2016",15.27,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2017",15.83,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2018",16.65,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2019",15.22,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2000",5.17,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2001",5.61,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2002",5.41,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2003",6,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2004",5.94,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2005",6.05,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2006",6.24,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2007",6.71,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.43,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.63,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2010",5.94,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2011",6.65,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.03,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2013",5.34,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2014",5.7,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2015",6.05,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2016",5.67,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2017",6.03,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2018",5.65,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2019",5.45,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2020",4.96,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2001",0.17,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.18,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.19,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.18,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.22,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.26,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2008",0.27,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2009",0.31,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.33,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.34,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.35,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2013",0.35,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.42,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2016",0.61,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.65,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2018",0.69,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2019",0.78,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2000",3.16,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2001",3,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2002",3.01,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2003",3.05,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2004",3.32,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2005",3.34,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2006",3.39,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2007",3.8,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2008",3.97,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2009",3.79,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2010",4.01,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2011",4.36,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2012",4.43,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2013",4.64,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2014",4.23,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2015",4.49,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2016",4.66,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2017",4.65,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2018",4.57,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2019",4.75,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2020",4.1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2000",2.45,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2001",2.56,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2002",2.74,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2003",3.16,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2004",3.66,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2005",4.15,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2006",4.55,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2007",4.91,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2008",5.03,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2009",5.36,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2010",5.85,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2011",6.38,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2012",6.53,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2013",6.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2014",6.76,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2015",6.66,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2016",6.62,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2017",6.73,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2018",6.97,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2019",7.07,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","2000",1.38,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2001",1.37,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2002",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2003",1.27,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2004",1.26,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2005",1.27,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2006",1.25,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2007",1.26,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2008",1.27,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2009",1.31,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2010",1.33,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2011",1.41,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2012",1.39,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2013",1.54,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2014",1.57,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2015",1.56,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2016",1.61,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2017",1.44,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2018",1.5,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2019",1.53,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2020",1.42,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2000",3.76,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2001",4.13,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2002",4.38,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2003",4.69,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2004",4.55,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2005",4.62,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2006",4.63,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2007",4.92,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2008",4.68,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2009",4.43,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2010",4.25,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2011",4.19,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2012",3.84,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2013",3.73,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2014",3.54,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2015",3.67,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2016",3.79,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2017",3.91,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2018",3.72,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2019",3.77,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2020",3.54,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2000",9.23,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2001",8.95,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2002",9.07,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2003",9.92,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2004",9.64,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2005",9.7,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2006",9.65,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2007",9.89,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2008",9.89,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2009",9.54,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2010",8.97,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2011",8.44,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2012",7.65,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2013",6.55,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2014",6.8,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2015",7.05,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2016",7.47,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2017",7.53,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2018",7.35,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2019",7.31,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2020",6.75,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2000",1.45,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2001",1.59,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2002",1.59,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2003",1.62,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2004",1.73,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2005",1.92,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2006",1.98,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2007",2.09,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2008",2.15,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2009",2.15,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2010",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2011",2.16,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2012",2.19,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2013",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2014",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2015",2.16,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2016",2.15,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2017",2.24,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2018",2.26,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2019",2.25,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"EST","AIREMISSION","CO2","TONNE_CAP","A","2000",10.38,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2001",10.77,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2002",10.55,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2003",12.08,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2004",12.2,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2005",12.41,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2006",11.53,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2007",14.44,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2008",13.3,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2009",11.07,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2010",14.02,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2011",13.35,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2012",12.44,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2013",14.33,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2014",13.31,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2015",11.68,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2016",12.01,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2017",12.46,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2018",11.39,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2019",7.46,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2020",6.47,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2000",0.05,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2001",0.06,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2002",0.06,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2003",0.06,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2004",0.07,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2005",0.06,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2006",0.06,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2007",0.07,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2008",0.07,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2009",0.07,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2010",0.07,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2011",0.08,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2012",0.08,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2013",0.09,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2015",0.1,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2016",0.11,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2017",0.12,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2018",0.13,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2019",0.13,
"ETH","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2000",1.14,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2001",0.84,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2002",0.71,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2003",0.76,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2004",0.82,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2005",1.04,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2006",1.17,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2007",1.41,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2008",1.21,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2009",1.39,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2010",1.32,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2011",1.59,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2012",1.77,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2013",1.94,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2014",2.11,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2015",2.29,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2016",2.4,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2017",2.4,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2018",2.35,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2019",2.5,
"GEO","AIREMISSION","CO2","TONNE_CAP","A","2020",2.29,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2000",0.26,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2001",0.28,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2002",0.33,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2003",0.31,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2004",0.28,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2005",0.29,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2006",0.35,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.36,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.33,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.38,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.42,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.42,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.49,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.52,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.48,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.5,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.51,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.56,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.6,
"GHA","AIREMISSION","CO2","TONNE_CAP","A","2020",0.63,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2000",0.17,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2001",0.18,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2002",0.2,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2003",0.19,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2004",0.17,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2005",0.17,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2006",0.17,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2007",0.2,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2008",0.2,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2009",0.19,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2010",0.24,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2011",0.27,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2012",0.23,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2013",0.25,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2014",0.28,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2015",0.3,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2016",0.3,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2018",0.29,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2019",0.29,
"HTI","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2000",6.11,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2001",6.08,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2002",5.93,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2003",6.47,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2004",5.87,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2005",6.18,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2006",6.07,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2007",6.32,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2008",6.08,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2009",6.38,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2010",5.9,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2011",6.28,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2012",6.13,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2013",6.29,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2014",6.43,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2015",5.92,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2016",6,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2017",5.85,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2018",5.79,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2019",5.68,
"HKG","AIREMISSION","CO2","TONNE_CAP","A","2020",4.7,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2000",0.84,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2001",0.84,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2002",0.86,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2003",0.86,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2004",0.91,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2005",0.94,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2006",0.99,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2007",1.07,
